time,load_shortfall_3h
2018-07-10 15:00:00,16963.9
2018-07-10 18:00:00,15397.4375
2018-07-10 21:00:00,17212.951
2018-07-11 00:00:00,15835.809
2018-07-11 03:00:00,12647.823
2018-07-11 06:00:00,9625.245
2018-07-11 09:00:00,12259.646
2018-07-11 12:00:00,16233.73
2018-07-11 15:00:00,17312.506
2018-07-11 18:00:00,16229.842
2018-07-11 21:00:00,15338.872
2018-07-12 00:00:00,13918.1455
2018-07-12 03:00:00,9365.635
2018-07-12 06:00:00,10877.633
2018-07-12 09:00:00,14919.718
2018-07-12 12:00:00,10949.033
2018-07-12 15:00:00,15328.203
2018-07-12 18:00:00,14211.752
2018-07-12 21:00:00,15526.821
2018-07-13 00:00:00,12842.335
2018-07-13 03:00:00,9138.74
2018-07-13 06:00:00,10002.228
2018-07-13 09:00:00,7737.317
2018-07-13 12:00:00,13884.63
2018-07-13 15:00:00,12851.179
2018-07-13 18:00:00,15725.305
2018-07-13 21:00:00,14350.473
2018-07-14 00:00:00,15517.739
2018-07-14 03:00:00,11289.574
2018-07-14 06:00:00,10038.565
2018-07-14 09:00:00,10555.297
2018-07-14 12:00:00,11861.116
2018-07-14 15:00:00,14590.155
2018-07-14 18:00:00,18342.674
2018-07-14 21:00:00,13751.385
2018-07-15 00:00:00,13416.175
2018-07-15 03:00:00,9771.704
2018-07-15 06:00:00,10922.316
2018-07-15 09:00:00,8361.992
2018-07-15 12:00:00,10140.251
2018-07-15 15:00:00,14287.527
2018-07-15 18:00:00,12805.748
2018-07-15 21:00:00,12445.777
2018-07-16 00:00:00,14176.504
2018-07-16 03:00:00,8125.5947
2018-07-16 06:00:00,6004.8667
2018-07-16 09:00:00,8610.305
2018-07-16 12:00:00,13072.486
2018-07-16 15:00:00,12868.235
2018-07-16 18:00:00,12560.803
2018-07-16 21:00:00,10352.329
2018-07-17 00:00:00,13845.495
2018-07-17 03:00:00,9069.963
2018-07-17 06:00:00,8525.815
2018-07-17 09:00:00,12886.338
2018-07-17 12:00:00,11488.125
2018-07-17 15:00:00,13839.395
2018-07-17 18:00:00,16064.941
2018-07-17 21:00:00,12045.452
2018-07-18 00:00:00,16438.865
2018-07-18 03:00:00,12168.909
2018-07-18 06:00:00,6819.8
2018-07-18 09:00:00,11223.553
2018-07-18 12:00:00,13510.35
2018-07-18 15:00:00,17524.398
2018-07-18 18:00:00,15957.141
2018-07-18 21:00:00,17185.035
2018-07-19 00:00:00,16309.55
2018-07-19 03:00:00,13161.681
2018-07-19 06:00:00,13497.675
2018-07-19 09:00:00,13334.04
2018-07-19 12:00:00,12660.276
2018-07-19 15:00:00,15242.126
2018-07-19 18:00:00,15754.3
2018-07-19 21:00:00,17095.922
2018-07-20 00:00:00,15788.04
2018-07-20 03:00:00,15012.918
2018-07-20 06:00:00,10340.562
2018-07-20 09:00:00,13302.018
2018-07-20 12:00:00,12564.502
2018-07-20 15:00:00,14325.558
2018-07-20 18:00:00,13533.368
2018-07-20 21:00:00,12737.727
2018-07-21 00:00:00,15554.956
2018-07-21 03:00:00,12995.331
2018-07-21 06:00:00,10417.141
2018-07-21 09:00:00,12268.86
2018-07-21 12:00:00,10340.909
2018-07-21 15:00:00,13241.632
2018-07-21 18:00:00,13926.799
2018-07-21 21:00:00,12869.422
2018-07-22 00:00:00,13048.711
2018-07-22 03:00:00,11868.508
2018-07-22 06:00:00,11047.463
2018-07-22 09:00:00,13307.878
2018-07-22 12:00:00,14231.539
2018-07-22 15:00:00,14453.924
2018-07-22 18:00:00,15140.341
2018-07-22 21:00:00,12830.203
2018-07-23 00:00:00,16331.724
2018-07-23 03:00:00,11773.53
2018-07-23 06:00:00,10588.678
2018-07-23 09:00:00,13411.064
2018-07-23 12:00:00,10941.76
2018-07-23 15:00:00,17660.95
2018-07-23 18:00:00,17372.867
2018-07-23 21:00:00,17847.572
2018-07-24 00:00:00,17989.371
2018-07-24 03:00:00,12042.594
2018-07-24 06:00:00,12471.406
2018-07-24 09:00:00,11577.014
2018-07-24 12:00:00,14989.775
2018-07-24 15:00:00,15946.793
2018-07-24 18:00:00,15893.787
2018-07-24 21:00:00,15986.56
2018-07-25 00:00:00,16498.848
2018-07-25 03:00:00,12617.291
2018-07-25 06:00:00,10365.964
2018-07-25 09:00:00,12741.367
2018-07-25 12:00:00,15305.381
2018-07-25 15:00:00,17985.11
2018-07-25 18:00:00,19831.178
2018-07-25 21:00:00,19337.006
2018-07-26 00:00:00,17641.502
2018-07-26 03:00:00,13607.118
2018-07-26 06:00:00,13527.631
2018-07-26 09:00:00,14038.511
2018-07-26 12:00:00,16535.447
2018-07-26 15:00:00,18775.156
2018-07-26 18:00:00,19360.602
2018-07-26 21:00:00,17028.084
2018-07-27 00:00:00,18603.943
2018-07-27 03:00:00,12909.794
2018-07-27 06:00:00,12711.965
2018-07-27 09:00:00,15826.388
2018-07-27 12:00:00,15709.407
2018-07-27 15:00:00,18042.957
2018-07-27 18:00:00,16012.572
2018-07-27 21:00:00,22288.965
2018-07-28 00:00:00,18498.506
2018-07-28 03:00:00,13582.196
2018-07-28 06:00:00,13657.878
2018-07-28 09:00:00,16182.224
2018-07-28 12:00:00,13983.768
2018-07-28 15:00:00,15170.518
2018-07-28 18:00:00,15710.118
2018-07-28 21:00:00,19013.254
2018-07-29 00:00:00,16860.492
2018-07-29 03:00:00,13088.267
2018-07-29 06:00:00,12809.5
2018-07-29 09:00:00,12174.4795
2018-07-29 12:00:00,14082.01
2018-07-29 15:00:00,16253.562
2018-07-29 18:00:00,15974.385
2018-07-29 21:00:00,17284.191
2018-07-30 00:00:00,16208.652
2018-07-30 03:00:00,12763.786
2018-07-30 06:00:00,12058.48
2018-07-30 09:00:00,14538.105
2018-07-30 12:00:00,13948.377
2018-07-30 15:00:00,16408.123
2018-07-30 18:00:00,18960.22
2018-07-30 21:00:00,15903.516
2018-07-31 00:00:00,14105.245
2018-07-31 03:00:00,12031.964
2018-07-31 06:00:00,12405.262
2018-07-31 09:00:00,15784.8545
2018-07-31 12:00:00,14015.311
2018-07-31 15:00:00,15009.057
2018-07-31 18:00:00,19035.705
2018-07-31 21:00:00,14810.018
2018-08-01 00:00:00,12172.726
2018-08-01 03:00:00,930.6165
2018-08-01 06:00:00,-2131.546
2018-08-01 09:00:00,6856.5757
2018-08-01 12:00:00,6922.879
2018-08-01 15:00:00,7935.8677
2018-08-01 18:00:00,5379.341
2018-08-01 21:00:00,8937.467
2018-08-02 00:00:00,7872.3853
2018-08-02 03:00:00,3497.9143
2018-08-02 06:00:00,1602.1136
2018-08-02 09:00:00,5235.717
2018-08-02 12:00:00,5436.9355
2018-08-02 15:00:00,5448.6353
2018-08-02 18:00:00,2655.1294
2018-08-02 21:00:00,9443.851
2018-08-03 00:00:00,3282.5613
2018-08-03 03:00:00,-553.523
2018-08-03 06:00:00,981.1452
2018-08-03 09:00:00,6888.868
2018-08-03 12:00:00,4512.816
2018-08-03 15:00:00,3812.7278
2018-08-03 18:00:00,5707.0146
2018-08-03 21:00:00,7981.5967
2018-08-04 00:00:00,4946.2075
2018-08-04 03:00:00,-359.12732
2018-08-04 06:00:00,1066.2646
2018-08-04 09:00:00,5806.6055
2018-08-04 12:00:00,2686.434
2018-08-04 15:00:00,3075.6892
2018-08-04 18:00:00,5131.1997
2018-08-04 21:00:00,5403.767
2018-08-05 00:00:00,4721.411
2018-08-05 03:00:00,2334.2979
2018-08-05 06:00:00,2738.9512
2018-08-05 09:00:00,7876.8076
2018-08-05 12:00:00,3603.412
2018-08-05 15:00:00,5700.9434
2018-08-05 18:00:00,7863.9126
2018-08-05 21:00:00,8751.371
2018-08-06 00:00:00,8847.48
2018-08-06 03:00:00,8817.87
2018-08-06 06:00:00,8366.134
2018-08-06 09:00:00,10646.758
2018-08-06 12:00:00,10888.342
2018-08-06 15:00:00,14788.723
2018-08-06 18:00:00,14836.207
2018-08-06 21:00:00,15995.897
2018-08-07 00:00:00,14473.201
2018-08-07 03:00:00,10890.043
2018-08-07 06:00:00,10550.905
2018-08-07 09:00:00,13300.347
2018-08-07 12:00:00,15691.049
2018-08-07 15:00:00,9861.715
2018-08-07 18:00:00,17871.176
2018-08-07 21:00:00,18936.754
2018-08-08 00:00:00,13823.238
2018-08-08 03:00:00,11407.333
2018-08-08 06:00:00,9779.258
2018-08-08 09:00:00,12012.465
2018-08-08 12:00:00,11566.763
2018-08-08 15:00:00,15457.454
2018-08-08 18:00:00,12057.946
2018-08-08 21:00:00,15317.648
2018-08-09 00:00:00,17486.25
2018-08-09 03:00:00,10670.073
2018-08-09 06:00:00,9692.329
2018-08-09 09:00:00,12287.1
2018-08-09 12:00:00,12118.275
2018-08-09 15:00:00,12507.519
2018-08-09 18:00:00,11386.2295
2018-08-09 21:00:00,12677.702
2018-08-10 00:00:00,12643.708
2018-08-10 03:00:00,11415.393
2018-08-10 06:00:00,10294.443
2018-08-10 09:00:00,11748.385
2018-08-10 12:00:00,7872.412
2018-08-10 15:00:00,9790.597
2018-08-10 18:00:00,10679.373
2018-08-10 21:00:00,15099.328
2018-08-11 00:00:00,13035.003
2018-08-11 03:00:00,12587.34
2018-08-11 06:00:00,9263.836
2018-08-11 09:00:00,14719.226
2018-08-11 12:00:00,10111.629
2018-08-11 15:00:00,13732.569
2018-08-11 18:00:00,14096.203
2018-08-11 21:00:00,11685.754
2018-08-12 00:00:00,11399.456
2018-08-12 03:00:00,12290.459
2018-08-12 06:00:00,10445.268
2018-08-12 09:00:00,13113.395
2018-08-12 12:00:00,9733.638
2018-08-12 15:00:00,15554.7
2018-08-12 18:00:00,14087.814
2018-08-12 21:00:00,13860.87
2018-08-13 00:00:00,15294.943
2018-08-13 03:00:00,12520.49
2018-08-13 06:00:00,10863.209
2018-08-13 09:00:00,12108.536
2018-08-13 12:00:00,13082.217
2018-08-13 15:00:00,14132.387
2018-08-13 18:00:00,13967.879
2018-08-13 21:00:00,12886.9
2018-08-14 00:00:00,14002.194
2018-08-14 03:00:00,10510.012
2018-08-14 06:00:00,9330.706
2018-08-14 09:00:00,7377.0166
2018-08-14 12:00:00,11304.987
2018-08-14 15:00:00,8689.618
2018-08-14 18:00:00,10414.639
2018-08-14 21:00:00,13425.618
2018-08-15 00:00:00,13278.139
2018-08-15 03:00:00,9060.754
2018-08-15 06:00:00,6779.8066
2018-08-15 09:00:00,10074.652
2018-08-15 12:00:00,12901.638
2018-08-15 15:00:00,10823.314
2018-08-15 18:00:00,10189.879
2018-08-15 21:00:00,13799.448
2018-08-16 00:00:00,13371.1455
2018-08-16 03:00:00,9009.839
2018-08-16 06:00:00,8781.359
2018-08-16 09:00:00,12248.303
2018-08-16 12:00:00,13060.476
2018-08-16 15:00:00,14118.1
2018-08-16 18:00:00,14497.1
2018-08-16 21:00:00,12977.678
2018-08-17 00:00:00,14969.499
2018-08-17 03:00:00,11149.36
2018-08-17 06:00:00,7859.212
2018-08-17 09:00:00,10756.964
2018-08-17 12:00:00,10700.41
2018-08-17 15:00:00,9865.558
2018-08-17 18:00:00,12275.263
2018-08-17 21:00:00,10100.451
2018-08-18 00:00:00,11903.067
2018-08-18 03:00:00,8256.736
2018-08-18 06:00:00,7497.9863
2018-08-18 09:00:00,9033.729
2018-08-18 12:00:00,13276.299
2018-08-18 15:00:00,10293.384
2018-08-18 18:00:00,9795.5205
2018-08-18 21:00:00,14413.506
2018-08-19 00:00:00,11447.166
2018-08-19 03:00:00,9413.949
2018-08-19 06:00:00,8526.566
2018-08-19 09:00:00,10849.372
2018-08-19 12:00:00,13919.025
2018-08-19 15:00:00,12325.078
2018-08-19 18:00:00,10958.3125
2018-08-19 21:00:00,8797.291
2018-08-20 00:00:00,12376.496
2018-08-20 03:00:00,7956.9966
2018-08-20 06:00:00,8698.408
2018-08-20 09:00:00,12069.989
2018-08-20 12:00:00,10324.199
2018-08-20 15:00:00,11068.0205
2018-08-20 18:00:00,10132.749
2018-08-20 21:00:00,12450.315
2018-08-21 00:00:00,10109.444
2018-08-21 03:00:00,9677.256
2018-08-21 06:00:00,8134.929
2018-08-21 09:00:00,12104.815
2018-08-21 12:00:00,10471.483
2018-08-21 15:00:00,15602.931
2018-08-21 18:00:00,16342.4
2018-08-21 21:00:00,11937.42
2018-08-22 00:00:00,12297.073
2018-08-22 03:00:00,12411.175
2018-08-22 06:00:00,10973.595
2018-08-22 09:00:00,13169.155
2018-08-22 12:00:00,12487.667
2018-08-22 15:00:00,13480.091
2018-08-22 18:00:00,12550.551
2018-08-22 21:00:00,11216.209
2018-08-23 00:00:00,11691.84
2018-08-23 03:00:00,10644.714
2018-08-23 06:00:00,11677.129
2018-08-23 09:00:00,12166.598
2018-08-23 12:00:00,10243.561
2018-08-23 15:00:00,15069.076
2018-08-23 18:00:00,16989.387
2018-08-23 21:00:00,12099.762
2018-08-24 00:00:00,8836.289
2018-08-24 03:00:00,10255.181
2018-08-24 06:00:00,9829.468
2018-08-24 09:00:00,10833.396
2018-08-24 12:00:00,6635.005
2018-08-24 15:00:00,12479.762
2018-08-24 18:00:00,16055.118
2018-08-24 21:00:00,9657.511
2018-08-25 00:00:00,12479.922
2018-08-25 03:00:00,10563.685
2018-08-25 06:00:00,10070.663
2018-08-25 09:00:00,9981.507
2018-08-25 12:00:00,11480.224
2018-08-25 15:00:00,16375.733
2018-08-25 18:00:00,15798.61
2018-08-25 21:00:00,11542.376
2018-08-26 00:00:00,11498.42
2018-08-26 03:00:00,11134.829
2018-08-26 06:00:00,11559.677
2018-08-26 09:00:00,13546.962
2018-08-26 12:00:00,12935.634
2018-08-26 15:00:00,13307.457
2018-08-26 18:00:00,17030.092
2018-08-26 21:00:00,14012.748
2018-08-27 00:00:00,13446.339
2018-08-27 03:00:00,12934.578
2018-08-27 06:00:00,11688.884
2018-08-27 09:00:00,14561.099
2018-08-27 12:00:00,12588.2705
2018-08-27 15:00:00,9488.199
2018-08-27 18:00:00,13145.211
2018-08-27 21:00:00,14388.625
2018-08-28 00:00:00,13226.121
2018-08-28 03:00:00,11851.601
2018-08-28 06:00:00,10405.785
2018-08-28 09:00:00,11798.0
2018-08-28 12:00:00,11895.714
2018-08-28 15:00:00,14297.369
2018-08-28 18:00:00,9132.442
2018-08-28 21:00:00,15447.225
2018-08-29 00:00:00,16224.655
2018-08-29 03:00:00,10428.415
2018-08-29 06:00:00,12255.801
2018-08-29 09:00:00,12759.634
2018-08-29 12:00:00,12221.721
2018-08-29 15:00:00,11159.871
2018-08-29 18:00:00,13208.847
2018-08-29 21:00:00,14210.393
2018-08-30 00:00:00,13790.237
2018-08-30 03:00:00,10556.777
2018-08-30 06:00:00,9097.701
2018-08-30 09:00:00,12358.648
2018-08-30 12:00:00,14254.246
2018-08-30 15:00:00,13905.073
2018-08-30 18:00:00,9988.33
2018-08-30 21:00:00,12679.4375
2018-08-31 00:00:00,12579.682
2018-08-31 03:00:00,11384.456
2018-08-31 06:00:00,12568.995
2018-08-31 09:00:00,14410.804
2018-08-31 12:00:00,13557.937
2018-08-31 15:00:00,15093.899
2018-08-31 18:00:00,15304.194
2018-08-31 21:00:00,14689.1045
2018-09-01 00:00:00,12397.42
2018-09-01 03:00:00,593.1019
2018-09-01 06:00:00,-603.4409
2018-09-01 09:00:00,4913.9688
2018-09-01 12:00:00,4824.233
2018-09-01 15:00:00,7323.7256
2018-09-01 18:00:00,5239.366
2018-09-01 21:00:00,6812.764
2018-09-02 00:00:00,9730.901
2018-09-02 03:00:00,966.16095
2018-09-02 06:00:00,797.68463
2018-09-02 09:00:00,5356.8228
2018-09-02 12:00:00,4747.212
2018-09-02 15:00:00,4395.311
2018-09-02 18:00:00,10516.919
2018-09-02 21:00:00,9186.317
2018-09-03 00:00:00,7431.684
2018-09-03 03:00:00,750.8762
2018-09-03 06:00:00,1496.9135
2018-09-03 09:00:00,4190.7847
2018-09-03 12:00:00,5626.7285
2018-09-03 15:00:00,8257.894
2018-09-03 18:00:00,6635.178
2018-09-03 21:00:00,6915.4355
2018-09-04 00:00:00,10902.543
2018-09-04 03:00:00,2795.779
2018-09-04 06:00:00,2753.5212
2018-09-04 09:00:00,4878.038
2018-09-04 12:00:00,5923.0625
2018-09-04 15:00:00,2287.0603
2018-09-04 18:00:00,5199.2637
2018-09-04 21:00:00,4423.0522
2018-09-05 00:00:00,6210.865
2018-09-05 03:00:00,3674.6628
2018-09-05 06:00:00,2860.367
2018-09-05 09:00:00,5803.9062
2018-09-05 12:00:00,7569.103
2018-09-05 15:00:00,7240.6533
2018-09-05 18:00:00,6985.287
2018-09-05 21:00:00,8972.339
2018-09-06 00:00:00,13103.354
2018-09-06 03:00:00,10029.479
2018-09-06 06:00:00,10855.55
2018-09-06 09:00:00,12681.058
2018-09-06 12:00:00,11476.344
2018-09-06 15:00:00,11281.117
2018-09-06 18:00:00,10023.826
2018-09-06 21:00:00,11549.597
2018-09-07 00:00:00,14723.741
2018-09-07 03:00:00,11253.808
2018-09-07 06:00:00,9204.463
2018-09-07 09:00:00,11501.517
2018-09-07 12:00:00,11433.522
2018-09-07 15:00:00,9917.063
2018-09-07 18:00:00,9209.67
2018-09-07 21:00:00,13215.235
2018-09-08 00:00:00,12384.145
2018-09-08 03:00:00,8945.818
2018-09-08 06:00:00,7657.6113
2018-09-08 09:00:00,10391.972
2018-09-08 12:00:00,10759.282
2018-09-08 15:00:00,10504.051
2018-09-08 18:00:00,12001.217
2018-09-08 21:00:00,10821.237
2018-09-09 00:00:00,12594.111
2018-09-09 03:00:00,9785.667
2018-09-09 06:00:00,10570.648
2018-09-09 09:00:00,10869.504
2018-09-09 12:00:00,12706.479
2018-09-09 15:00:00,13053.986
2018-09-09 18:00:00,13471.472
2018-09-09 21:00:00,12745.83
2018-09-10 00:00:00,12778.758
2018-09-10 03:00:00,11274.387
2018-09-10 06:00:00,10238.317
2018-09-10 09:00:00,12570.857
2018-09-10 12:00:00,14947.896
2018-09-10 15:00:00,11760.148
2018-09-10 18:00:00,12541.999
2018-09-10 21:00:00,12166.341
2018-09-11 00:00:00,14307.868
2018-09-11 03:00:00,10058.52
2018-09-11 06:00:00,10775.604
2018-09-11 09:00:00,12790.463
2018-09-11 12:00:00,11301.309
2018-09-11 15:00:00,9496.152
2018-09-11 18:00:00,11263.437
2018-09-11 21:00:00,10075.301
2018-09-12 00:00:00,13960.586
2018-09-12 03:00:00,12341.226
2018-09-12 06:00:00,10474.466
2018-09-12 09:00:00,12379.856
2018-09-12 12:00:00,11808.746
2018-09-12 15:00:00,11607.072
2018-09-12 18:00:00,10961.554
2018-09-12 21:00:00,12387.511
2018-09-13 00:00:00,14473.541
2018-09-13 03:00:00,11584.423
2018-09-13 06:00:00,10644.606
2018-09-13 09:00:00,12898.003
2018-09-13 12:00:00,11571.702
2018-09-13 15:00:00,9626.011
2018-09-13 18:00:00,9585.299
2018-09-13 21:00:00,12695.836
2018-09-14 00:00:00,12244.716
2018-09-14 03:00:00,9445.425
2018-09-14 06:00:00,8903.252
2018-09-14 09:00:00,8735.088
2018-09-14 12:00:00,12818.015
2018-09-14 15:00:00,11525.138
2018-09-14 18:00:00,9067.571
2018-09-14 21:00:00,11791.532
2018-09-15 00:00:00,12613.596
2018-09-15 03:00:00,9303.606
2018-09-15 06:00:00,8711.524
2018-09-15 09:00:00,10913.314
2018-09-15 12:00:00,10748.154
2018-09-15 15:00:00,10032.768
2018-09-15 18:00:00,9632.827
2018-09-15 21:00:00,13828.674
2018-09-16 00:00:00,13713.038
2018-09-16 03:00:00,13127.646
2018-09-16 06:00:00,10863.852
2018-09-16 09:00:00,12001.486
2018-09-16 12:00:00,11218.088
2018-09-16 15:00:00,14220.599
2018-09-16 18:00:00,12989.168
2018-09-16 21:00:00,12061.207
2018-09-17 00:00:00,12410.887
2018-09-17 03:00:00,10615.119
2018-09-17 06:00:00,9218.633
2018-09-17 09:00:00,9121.457
2018-09-17 12:00:00,9760.6
2018-09-17 15:00:00,10901.325
2018-09-17 18:00:00,10405.875
2018-09-17 21:00:00,14546.428
2018-09-18 00:00:00,12360.19
2018-09-18 03:00:00,11733.488
2018-09-18 06:00:00,11234.012
2018-09-18 09:00:00,13669.541
2018-09-18 12:00:00,11239.77
2018-09-18 15:00:00,13194.614
2018-09-18 18:00:00,10336.751
2018-09-18 21:00:00,13207.709
2018-09-19 00:00:00,12087.42
2018-09-19 03:00:00,11541.853
2018-09-19 06:00:00,9135.15
2018-09-19 09:00:00,10664.625
2018-09-19 12:00:00,12201.06
2018-09-19 15:00:00,12978.12
2018-09-19 18:00:00,10470.323
2018-09-19 21:00:00,12597.222
2018-09-20 00:00:00,12350.371
2018-09-20 03:00:00,9630.955
2018-09-20 06:00:00,9848.275
2018-09-20 09:00:00,9661.162
2018-09-20 12:00:00,9905.44
2018-09-20 15:00:00,13913.879
2018-09-20 18:00:00,9114.2295
2018-09-20 21:00:00,11795.363
2018-09-21 00:00:00,12706.49
2018-09-21 03:00:00,10703.779
2018-09-21 06:00:00,9648.175
2018-09-21 09:00:00,10611.485
2018-09-21 12:00:00,10096.428
2018-09-21 15:00:00,12981.416
2018-09-21 18:00:00,11583.016
2018-09-21 21:00:00,9235.489
2018-09-22 00:00:00,13328.295
2018-09-22 03:00:00,8440.783
2018-09-22 06:00:00,10996.447
2018-09-22 09:00:00,12502.683
2018-09-22 12:00:00,11855.613
2018-09-22 15:00:00,10753.707
2018-09-22 18:00:00,7522.3438
2018-09-22 21:00:00,12538.645
2018-09-23 00:00:00,14444.714
2018-09-23 03:00:00,12576.511
2018-09-23 06:00:00,9427.079
2018-09-23 09:00:00,11769.43
2018-09-23 12:00:00,10561.218
2018-09-23 15:00:00,12474.085
2018-09-23 18:00:00,9251.396
2018-09-23 21:00:00,12561.219
2018-09-24 00:00:00,14129.057
2018-09-24 03:00:00,7369.691
2018-09-24 06:00:00,8726.311
2018-09-24 09:00:00,8590.388
2018-09-24 12:00:00,7420.66
2018-09-24 15:00:00,10994.137
2018-09-24 18:00:00,10877.9
2018-09-24 21:00:00,11636.383
2018-09-25 00:00:00,12877.834
2018-09-25 03:00:00,8949.888
2018-09-25 06:00:00,6364.555
2018-09-25 09:00:00,10039.981
2018-09-25 12:00:00,5920.128
2018-09-25 15:00:00,5036.1353
2018-09-25 18:00:00,8089.945
2018-09-25 21:00:00,11133.111
2018-09-26 00:00:00,13097.404
2018-09-26 03:00:00,10676.1875
2018-09-26 06:00:00,8047.289
2018-09-26 09:00:00,8720.231
2018-09-26 12:00:00,9597.255
2018-09-26 15:00:00,6718.1206
2018-09-26 18:00:00,7214.5337
2018-09-26 21:00:00,10136.309
2018-09-27 00:00:00,12037.24
2018-09-27 03:00:00,7827.763
2018-09-27 06:00:00,9188.841
2018-09-27 09:00:00,11402.372
2018-09-27 12:00:00,11134.668
2018-09-27 15:00:00,8606.801
2018-09-27 18:00:00,7963.1523
2018-09-27 21:00:00,13146.507
2018-09-28 00:00:00,14390.948
2018-09-28 03:00:00,12001.67
2018-09-28 06:00:00,8848.807
2018-09-28 09:00:00,11214.605
2018-09-28 12:00:00,11109.227
2018-09-28 15:00:00,7979.8867
2018-09-28 18:00:00,10256.568
2018-09-28 21:00:00,11148.781
2018-09-29 00:00:00,13610.548
2018-09-29 03:00:00,9889.783
2018-09-29 06:00:00,11536.943
2018-09-29 09:00:00,11465.662
2018-09-29 12:00:00,14859.629
2018-09-29 15:00:00,11183.848
2018-09-29 18:00:00,8903.045
2018-09-29 21:00:00,10207.036
2018-09-30 00:00:00,14586.695
2018-09-30 03:00:00,11163.879
2018-09-30 06:00:00,9286.451
2018-09-30 09:00:00,13355.968
2018-09-30 12:00:00,13559.497
2018-09-30 15:00:00,14286.533
2018-09-30 18:00:00,12337.971
2018-09-30 21:00:00,11374.453
2018-10-01 00:00:00,11972.348
2018-10-01 03:00:00,2671.1216
2018-10-01 06:00:00,-345.95493
2018-10-01 09:00:00,7888.5317
2018-10-01 12:00:00,5833.1743
2018-10-01 15:00:00,4804.4756
2018-10-01 18:00:00,5220.5186
2018-10-01 21:00:00,6572.86
2018-10-02 00:00:00,6532.0933
2018-10-02 03:00:00,3392.7725
2018-10-02 06:00:00,2753.0342
2018-10-02 09:00:00,5098.872
2018-10-02 12:00:00,6494.331
2018-10-02 15:00:00,4728.824
2018-10-02 18:00:00,6205.647
2018-10-02 21:00:00,4517.168
2018-10-03 00:00:00,9152.864
2018-10-03 03:00:00,3367.184
2018-10-03 06:00:00,-433.64722
2018-10-03 09:00:00,2671.2988
2018-10-03 12:00:00,5983.6865
2018-10-03 15:00:00,-319.18494
2018-10-03 18:00:00,2033.2925
2018-10-03 21:00:00,2211.8245
2018-10-04 00:00:00,4614.19
2018-10-04 03:00:00,3047.605
2018-10-04 06:00:00,-1668.801
2018-10-04 09:00:00,3639.5742
2018-10-04 12:00:00,6140.2383
2018-10-04 15:00:00,3803.9763
2018-10-04 18:00:00,4037.2244
2018-10-04 21:00:00,5232.943
2018-10-05 00:00:00,7686.8784
2018-10-05 03:00:00,2682.9634
2018-10-05 06:00:00,1605.4666
2018-10-05 09:00:00,5433.044
2018-10-05 12:00:00,6634.8223
2018-10-05 15:00:00,3854.0747
2018-10-05 18:00:00,2304.3767
2018-10-05 21:00:00,4230.277
2018-10-06 00:00:00,11112.338
2018-10-06 03:00:00,8061.043
2018-10-06 06:00:00,7361.162
2018-10-06 09:00:00,10740.178
2018-10-06 12:00:00,10548.365
2018-10-06 15:00:00,9716.8
2018-10-06 18:00:00,10412.863
2018-10-06 21:00:00,10338.818
2018-10-07 00:00:00,14009.203
2018-10-07 03:00:00,8080.422
2018-10-07 06:00:00,8582.195
2018-10-07 09:00:00,9605.098
2018-10-07 12:00:00,13019.222
2018-10-07 15:00:00,10592.522
2018-10-07 18:00:00,11386.324
2018-10-07 21:00:00,10855.197
2018-10-08 00:00:00,10269.518
2018-10-08 03:00:00,7161.3267
2018-10-08 06:00:00,6444.1396
2018-10-08 09:00:00,10657.692
2018-10-08 12:00:00,9069.3545
2018-10-08 15:00:00,11521.378
2018-10-08 18:00:00,10432.16
2018-10-08 21:00:00,11158.725
2018-10-09 00:00:00,12486.4795
2018-10-09 03:00:00,10313.916
2018-10-09 06:00:00,9297.334
2018-10-09 09:00:00,13153.262
2018-10-09 12:00:00,13587.203
2018-10-09 15:00:00,9666.555
2018-10-09 18:00:00,13668.772
2018-10-09 21:00:00,16264.588
2018-10-10 00:00:00,15402.696
2018-10-10 03:00:00,10876.638
2018-10-10 06:00:00,9434.238
2018-10-10 09:00:00,13850.186
2018-10-10 12:00:00,15184.788
2018-10-10 15:00:00,15721.661
2018-10-10 18:00:00,12409.65
2018-10-10 21:00:00,14513.163
2018-10-11 00:00:00,14448.795
2018-10-11 03:00:00,9635.062
2018-10-11 06:00:00,7122.353
2018-10-11 09:00:00,12030.7705
2018-10-11 12:00:00,14498.744
2018-10-11 15:00:00,13167.652
2018-10-11 18:00:00,14011.444
2018-10-11 21:00:00,11387.857
2018-10-12 00:00:00,14038.027
2018-10-12 03:00:00,11672.987
2018-10-12 06:00:00,7946.43
2018-10-12 09:00:00,12049.107
2018-10-12 12:00:00,13193.592
2018-10-12 15:00:00,12305.567
2018-10-12 18:00:00,10246.319
2018-10-12 21:00:00,9974.132
2018-10-13 00:00:00,10936.615
2018-10-13 03:00:00,8127.2007
2018-10-13 06:00:00,6237.612
2018-10-13 09:00:00,11754.897
2018-10-13 12:00:00,9366.803
2018-10-13 15:00:00,7062.6133
2018-10-13 18:00:00,8567.064
2018-10-13 21:00:00,8526.409
2018-10-14 00:00:00,9753.042
2018-10-14 03:00:00,4995.8574
2018-10-14 06:00:00,5333.7256
2018-10-14 09:00:00,8804.121
2018-10-14 12:00:00,12849.416
2018-10-14 15:00:00,12598.197
2018-10-14 18:00:00,10453.994
2018-10-14 21:00:00,11556.38
